"Customer.Months","Churn","CHI.Score.Mon0","CHI.Score","Support.Cases.Mon0","Support.Cases","SP.Mon0","SP","Logins","Blog.Articles","Views","Days.Since.Last.Login","Logins_log","Views_log","Blog.Articles_log","Views_per_Login","Blog_per_Login","Support_Score_Interaction","Login_View_Interaction","Activity_Score"
14,0,165,30,0,-1,0,-3,41,2,-54,-2,3.73766961828337,NA,1.09861228866811,-1.31707317073171,0.0487804878048781,-30,-2214,-0.785714285714286
14,0,93,-27,0,-2,0,-3,-37,0,333,0,NA,5.8111409929767,0,0,0,54,-12321,21.1428571428571
14,0,138,7,1,1,3,3,39,3,-31,3,3.68887945411394,NA,1.38629436111989,-0.794871794871795,0.0769230769230769,7,-1209,0.785714285714286
13,0,151,-1,0,0,0,0,4,-1,-2,-14,1.6094379124341,NA,-Inf,-0.5,-0.25,0,-8,0.0769230769230769
14,0,144,28,2,-3,3,0,7,3,-509,6,2.07944154167984,NA,1.38629436111989,-72.7142857142857,0.428571428571429,-84,-3563,-35.6428571428571
11,0,59,0,0,0,0,0,-2,0,-84,-3,NA,NA,0,0,0,0,168,-7.81818181818182
12,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0
14,0,131,-9,0,0,0,0,-9,1,40,-1,NA,3.71357206670431,0.693147180559945,0,0,0,-360,2.28571428571429
14,0,134,-1,0,0,0,0,3,0,-19,0,1.38629436111989,NA,0,-6.33333333333333,0,0,-57,-1.14285714285714
13,0,106,8,3,1,3,0,-20,1,-29,0,NA,NA,0.693147180559945,0,0,8,580,-3.69230769230769
12,0,130,-13,1,-3,3,0,20,1,278,-2,3.04452243772342,5.63121178182137,0.693147180559945,13.9,0.05,39,5560,24.9166666666667
13,0,187,47,4,2,3,0,28,1,44,0,3.36729582998647,3.80666248977032,0.693147180559945,1.57142857142857,0.0357142857142857,94,1232,5.61538461538461
13,0,176,14,0,0,0,0,15,4,-102,0,2.77258872223978,NA,1.6094379124341,-6.8,0.266666666666667,0,-1530,-6.38461538461539
14,0,86,8,0,0,0,0,8,4,0,-4,2.19722457733622,0,1.6094379124341,0,0.5,0,0,0.857142857142857
12,1,70,35,0,0,0,0,0,0,-26,30,0,NA,0,0,0,0,0,-2.16666666666667
13,1,147,1,2,2,3,3,24,0,-214,-1,3.2188758248682,NA,0,-8.91666666666667,0,2,-5136,-14.6153846153846
13,0,39,-41,2,2,3,3,66,-1,-10,-109,4.20469261939097,NA,-Inf,-0.151515151515152,-0.0151515151515152,-82,-660,4.23076923076923
12,0,6,-36,0,0,0,0,-3,0,0,5,NA,0,0,0,0,0,0,-0.25
14,0,0,0,0,0,0,0,4,0,0,31,1.6094379124341,0,0,0,0,0,0,0.285714285714286
14,0,138,15,1,1,3,3,34,6,-835,9,3.55534806148941,NA,1.94591014905531,-24.5588235294118,0.176470588235294,15,-28390,-56.7857142857143
14,0,128,-3,0,-1,0,-3,-39,0,105,0,NA,4.66343909411207,0,0,0,3,-4095,4.71428571428571
10,0,177,19,0,-1,0,-3,18,0,43,0,2.94443897916644,3.78418963391826,0,2.38888888888889,0,-19,774,6.1
5,0,112,3,0,-2,0,-3,36,-2,1490,0,3.61091791264422,7.30720231476474,NA,41.3888888888889,-0.0555555555555556,-6,53640,304.8
13,0,0,0,0,0,0,0,0,0,2,31,0,1.09861228866811,0,0,0,0,0,0.153846153846154
12,0,0,0,0,0,0,0,0,0,-8,31,0,NA,0,0,0,0,0,-0.666666666666667
14,0,68,-10,6,6,3,3,48,0,-681,3,3.89182029811063,NA,0,-14.1875,0,-60,-32688,-45.2142857142857
14,0,130,0,0,0,0,0,4,0,-1603,3,1.6094379124341,NA,0,-400.75,0,0,-6412,-114.214285714286
14,0,145,-11,3,-7,3,0,-25,-1,-244,-1,NA,NA,-Inf,0,0,77,6100,-19.2857142857143
12,1,77,-5,2,1,3,0,-1,-5,1,5,-Inf,0.693147180559945,NA,0,0,-5,-1,-0.416666666666667
14,0,116,-8,0,0,0,0,1,2,20,-8,0.693147180559945,3.04452243772342,1.09861228866811,20,2,0,20,1.64285714285714
18,1,155,-13,0,0,0,0,-76,-3,63,0,NA,4.15888308335967,NA,0,0,0,-4788,-0.888888888888889
14,0,136,105,3,2,3,0,342,0,0,-1,5.83773044716594,0,0,0,0,210,0,24.4285714285714
13,0,18,-1,0,0,0,0,0,0,-2,30,0,NA,0,0,0,0,0,-0.153846153846154
13,0,41,-29,4,3,3,0,12,-1,5,-2,2.56494935746154,1.79175946922805,-Inf,0.416666666666667,-0.0833333333333333,-87,60,1.23076923076923
13,0,165,0,0,0,0,0,6,-1,5322,0,1.94591014905531,8.57979233317276,-Inf,887,-0.166666666666667,0,31932,409.769230769231
12,0,180,12,3,-5,3,-0.125,-34,-2,57,0,NA,4.06044301054642,NA,0,0,-60,-1938,1.75
14,0,61,-49,0,0,0,0,-15,-5,21,-4,NA,3.09104245335832,NA,0,0,0,-315,0.0714285714285714
13,0,143,-4,0,0,0,0,-1,0,-55,20,-Inf,NA,0,0,0,0,55,-4.30769230769231
13,1,78,2,0,0,0,0,16,2,1,-11,2.83321334405622,0.693147180559945,1.09861228866811,0.0625,0.125,0,16,1.46153846153846
14,0,32,-44,2,2,3,3,0,-3,-3,-3,0,NA,NA,0,0,-88,0,-0.428571428571429
14,0,85,-17,4,-5,3,0.125,83,0,3,0,4.43081679884331,1.38629436111989,0,0.036144578313253,0,85,249,6.14285714285714
11,0,231,0,1,-2,3,0.333333333,48,-1,-321,0,3.89182029811063,NA,-Inf,-6.6875,-0.0208333333333333,0,-15408,-24.9090909090909
14,0,148,19,0,0,0,0,4,0,-27,20,1.6094379124341,NA,0,-6.75,0,0,-108,-1.64285714285714
14,1,14,-101,0,0,0,0,-4,-1,-16,9,NA,NA,-Inf,0,0,0,64,-1.5
12,1,0,-8,0,-1,0,-3,-3,0,8,-7,NA,2.19722457733622,0,0,0,8,-24,0.416666666666667
13,0,40,12,0,0,0,0,20,0,-1,17,3.04452243772342,-Inf,0,-0.05,0,0,-20,1.46153846153846
8,0,16,-2,0,0,0,0,4,0,5,-32,1.6094379124341,1.79175946922805,0,1.25,0,0,20,1.125
13,0,94,-35,0,-1,0,-3,-13,0,139,3,NA,4.9416424226093,0,0,0,35,-1807,9.69230769230769
10,0,34,10,0,0,0,0,0,0,-128,31,0,NA,0,0,0,0,0,-12.8
12,0,0,-35,0,0,0,0,-12,0,1384,7,NA,7.23345541862144,0,0,0,0,-16608,114.333333333333
19,0,61,61,0,-1,0,-3,24,0,0,-7,3.2188758248682,0,0,0,0,-61,0,1.26315789473684
14,0,143,-2,0,-1,0,-3,9,1,2260,0,2.30258509299405,7.72356247227797,0.693147180559945,251.111111111111,0.111111111111111,2,20340,162.142857142857
11,0,101,-50,0,0,0,0,-46,-2,154,-5,NA,5.04342511691925,NA,0,0,0,-7084,9.63636363636364
12,0,142,-25,1,-2,3,0,-25,-4,-2,-2,NA,NA,NA,0,0,50,50,-2.58333333333333
14,0,120,0,0,0,0,0,-2,0,-66,-2,NA,NA,0,0,0,0,132,-4.85714285714286
13,0,61,1,0,0,0,0,2,0,-44,30,1.09861228866811,NA,0,-22,0,0,-88,-3.23076923076923
14,0,61,26,0,0,0,0,0,0,-10,31,0,NA,0,0,0,0,0,-0.714285714285714
13,0,118,-12,0,-1,0,-3,-41,0,-1,2,NA,-Inf,0,0,0,12,41,-3.23076923076923
13,0,76,-4,0,0,0,0,5,-1,1,0,1.79175946922805,0.693147180559945,-Inf,0.2,-0.2,0,5,0.384615384615385
12,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0
14,0,0,-42,0,0,0,0,-14,0,14,-1,NA,2.70805020110221,0,0,0,0,-196,0
12,1,0,-16,0,0,0,0,-4,0,12,-2,NA,2.56494935746154,0,0,0,0,-48,0.666666666666667
13,0,42,-17,0,0,0,0,6,0,-15,9,1.94591014905531,NA,0,-2.5,0,0,-90,-0.692307692307692
14,0,105,-57,0,0,0,0,-41,-4,37,-1,NA,3.63758615972639,NA,0,0,0,-1517,-0.571428571428571
12,0,122,-2,0,0,0,0,-16,-1,18,-4,NA,2.94443897916644,-Inf,0,0,0,-288,0.0833333333333333
12,1,105,-36,0,-1,0,-3,1,-1,66,-6,0.693147180559945,4.20469261939097,-Inf,66,-1,36,66,5.5
14,0,156,-4,0,0,0,0,28,-2,-169,0,3.36729582998647,NA,NA,-6.03571428571429,-0.0714285714285714,0,-4732,-10.2142857142857
9,0,75,-1,0,0,0,0,67,0,22,12,4.21950770517611,3.13549421592915,0,0.328358208955224,0,0,1474,9.88888888888889
5,0,118,6,0,-1,0,-3,-29,5,191,-5,NA,5.25749537202778,1.79175946922805,0,0,-6,-5539,33.4
14,0,56,-4,0,0,0,0,-2,0,-786,4,NA,NA,0,0,0,0,1572,-56.2857142857143
13,0,185,-37,2,2,2.5,2.5,8,-2,12,0,2.19722457733622,2.56494935746154,NA,1.5,-0.25,-74,96,1.38461538461538
12,0,78,11,0,0,0,0,14,0,-420,4,2.70805020110221,NA,0,-30,0,0,-5880,-33.8333333333333
13,0,173,44,0,0,0,0,19,1,-31,-7,2.99573227355399,NA,0.693147180559945,-1.63157894736842,0.0526315789473684,0,-589,-0.846153846153846
12,0,58,-1,0,0,0,0,2,0,33,31,1.09861228866811,3.52636052461616,0,16.5,0,0,66,2.91666666666667
12,1,0,-64,0,0,0,0,-7,-3,-19,19,NA,NA,NA,0,0,0,133,-2.41666666666667
9,0,87,-21,0,-1,0,-3,15,2,48,-12,2.77258872223978,3.89182029811063,1.09861228866811,3.2,0.133333333333333,21,720,7.22222222222222
13,0,127,-11,1,0,3,0,4,0,-7323,1,1.6094379124341,NA,0,-1830.75,0,0,-29292,-563
12,0,186,2,1,0,3,0,85,0,34,-1,4.45434729625351,3.55534806148941,0,0.4,0,0,2890,9.91666666666667
13,1,54,19,0,0,0,0,0,-1,426,31,0,6.05678401322862,-Inf,0,0,0,0,32.6923076923077
14,0,129,-13,0,0,0,0,-11,-2,165,-2,NA,5.11198778835654,NA,0,0,0,-1815,10.8571428571429
13,0,73,-10,0,0,0,0,-3,0,156,-9,NA,5.05624580534831,0,0,0,0,-468,11.7692307692308
13,0,82,-38,0,0,0,0,0,-1,10,6,0,2.39789527279837,-Inf,0,0,0,0,0.692307692307692
14,0,65,40,1,1,3,3,10,0,-313,3,2.39789527279837,NA,0,-31.3,0,40,-3130,-21.6428571428571
14,0,58,-52,0,-1,0,-3,-32,0,55,1,NA,4.02535169073515,0,0,0,52,-1760,1.64285714285714
12,1,58,41,0,0,0,0,31,5,8,9,3.46573590279973,2.19722457733622,1.79175946922805,0.258064516129032,0.161290322580645,0,248,3.66666666666667
14,0,143,5,0,0,0,0,23,1,-196,0,3.17805383034795,NA,0.693147180559945,-8.52173913043478,0.0434782608695652,0,-4508,-12.2857142857143
14,0,25,24,0,0,0,0,2,0,0,31,1.09861228866811,0,0,0,0,0,0,0.142857142857143
14,0,173,3,3,0,3,0.333333333,8,0,754,0,2.19722457733622,6.62671774924902,0,94.25,0,0,6032,54.4285714285714
14,0,3,0,1,1,3,3,3,0,0,-31,1.38629436111989,0,0,0,0,0,0,0.214285714285714
13,0,79,-5,0,-2,0,-3,2,0,65,0,1.09861228866811,4.18965474202643,0,32.5,0,10,130,5.15384615384615
14,0,78,-33,0,-2,0,-3,-17,-5,-703,10,NA,NA,NA,0,0,66,11951,-51.7857142857143
14,0,95,3,0,0,0,0,12,0,76,-2,2.56494935746154,4.34380542185368,0,6.33333333333333,0,0,912,6.28571428571429
13,0,139,-29,0,0,0,0,-4,1,244,-1,NA,5.50125821054473,0.693147180559945,0,0,0,-976,18.5384615384615
12,0,88,0,0,0,0,0,-4,0,-146,2,NA,NA,0,0,0,0,584,-12.5
13,0,167,3,1,1,2,2,43,2,-227,0,3.78418963391826,NA,1.09861228866811,-5.27906976744186,0.0465116279069767,3,-9761,-14
12,1,203,25,7,6,2.857142857,-0.142857143,88,-2,-28322,3,4.48863636973214,NA,NA,-321.840909090909,-0.0227272727272727,150,-2492336,-2353
11,0,166,10,3,2,3,0,73,1,30,0,4.30406509320417,3.43398720448515,0.693147180559945,0.410958904109589,0.0136986301369863,20,2190,9.45454545454546
11,0,158,-15,5,-1,3,0,-34,1,137,0,NA,4.92725368515721,0.693147180559945,0,0,15,-4658,9.45454545454546
11,0,70,1,0,0,0,0,2,0,-43,5,1.09861228866811,NA,0,-21.5,0,0,-86,-3.72727272727273
13,0,111,-2,0,-1,0,-3,2,0,0,0,1.09861228866811,0,0,0,0,2,0,0.153846153846154
12,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0
11,0,166,9,0,0,0,0,-8,-1,-933,3,NA,NA,-Inf,0,0,0,7464,-85.6363636363636
12,0,45,-67,0,0,0,0,-4,-1,1,-5,NA,0.693147180559945,-Inf,0,0,0,-4,-0.333333333333333
13,1,135,-39,0,0,0,0,-12,-1,39,0,NA,3.68887945411394,-Inf,0,0,0,-468,2
10,0,119,-2,0,0,0,0,11,-6,-18,-2,2.484906649788,NA,NA,-1.63636363636364,-0.545454545454545,0,-198,-1.3
12,0,117,5,0,0,0,0,14,-4,-1,5,2.70805020110221,-Inf,NA,-0.0714285714285714,-0.285714285714286,0,-14,0.75
12,1,14,-42,0,0,0,0,3,0,4,-34,1.38629436111989,1.6094379124341,0,1.33333333333333,0,0,12,0.583333333333333
12,0,96,-48,0,-5,0,-3,-7,0,-12,3,NA,NA,0,0,0,240,84,-1.58333333333333
12,1,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0
13,0,136,14,3,2,3,0,69,-1,-107,-1,4.24849524204936,NA,-Inf,-1.55072463768116,-0.0144927536231884,28,-7383,-3
13,0,163,-3,10,8,3,0,174,11,-57,-2,5.16478597392351,NA,2.484906649788,-0.327586206896552,0.0632183908045977,-24,-9918,9.84615384615385
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,177,-15,0,0,0,0,0,0,209,-3,0,5.34710753071747,0,0,0,0,0,20.9
3,0,0,0,0,0,0,0,12,0,0,0,2.56494935746154,0,0,0,0,0,0,4
12,0,135,-13,0,-1,0,-3,-9,-2,-2,12,NA,NA,NA,0,0,13,18,-1.08333333333333
5,0,61,-3,0,0,0,0,-1,-12,12,7,-Inf,2.56494935746154,NA,0,0,0,-12,-0.2
13,0,155,20,1,1,2,2,200,0,1980,-1,5.30330490805908,7.59135704669855,0,9.9,0,20,396000,167.692307692308
12,1,43,-28,0,0,0,0,-2,0,2,-60,NA,1.09861228866811,0,0,0,0,-4,0
11,0,75,-1,0,0,0,0,-4,-1,-441,-17,NA,NA,-Inf,0,0,0,1764,-40.5454545454545
13,0,155,19,5,4,3.4,0.4,-4,0,695,0,NA,6.54534966033442,0,0,0,76,-2780,53.1538461538462
10,1,30,-39,0,0,0,0,-2,-1,9,-36,NA,2.30258509299405,-Inf,0,0,0,-18,0.6
13,0,192,-5,0,0,0,0,16,1,-237,0,2.83321334405622,NA,0.693147180559945,-14.8125,0.0625,0,-3792,-16.9230769230769
12,0,101,-27,0,-3,0,-2.666666667,-44,0,112,-2,NA,4.72738781871234,0,0,0,81,-4928,5.66666666666667
13,1,61,-12,0,0,0,0,2,0,28,31,1.09861228866811,3.36729582998647,0,14,0,0,56,2.30769230769231
13,0,189,-22,0,0,0,0,-73,-3,51,0,NA,3.95124371858143,NA,0,0,0,-3723,-1.92307692307692
12,0,141,58,0,-2,0,-3,1,-1,-5,0,0.693147180559945,NA,-Inf,-5,-1,-116,-5,-0.416666666666667
13,0,150,20,0,0,0,0,67,3,-4,-1,4.21950770517611,NA,1.38629436111989,-0.0597014925373134,0.0447761194029851,0,-268,5.07692307692308
12,0,158,-16,0,0,0,0,62,-5,13,0,4.14313472639153,2.63905732961526,NA,0.209677419354839,-0.0806451612903226,0,806,5.83333333333333
13,0,253,11,2,1,3,0,9,-5,-1113,0,2.30258509299405,NA,NA,-123.666666666667,-0.555555555555556,11,-10017,-85.3076923076923
11,0,124,-11,0,-1,0,-3,22,1,30,-1,3.13549421592915,3.43398720448515,0.693147180559945,1.36363636363636,0.0454545454545455,11,660,4.81818181818182
13,0,83,38,0,0,0,0,4,0,-49,31,1.6094379124341,NA,0,-12.25,0,0,-196,-3.46153846153846
13,0,55,35,0,0,0,0,12,0,0,31,2.56494935746154,0,0,0,0,0,0,0.923076923076923
10,0,121,-47,2,0,3,0,0,-1,2008,4,0,7.60539236481493,-Inf,0,0,0,0,200.7
13,0,103,2,0,0,0,0,20,1,-102,-7,3.04452243772342,NA,0.693147180559945,-5.1,0.05,0,-2040,-6.23076923076923
13,0,161,51,0,-1,0,-3,-15,1,2,-6,NA,1.09861228866811,0.693147180559945,0,0,-51,-30,-0.923076923076923
19,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0
12,0,180,-1,2,0,3,0.5,8,-1,493,-1,2.19722457733622,6.20253551718792,-Inf,61.625,-0.125,0,3944,41.6666666666667
12,1,8,-7,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0
11,0,121,0,2,1,3,0,23,0,93,0,3.17805383034795,4.54329478227,0,4.04347826086957,0,0,2139,10.5454545454545
12,0,39,-25,0,0,0,0,0,0,-52,31,0,NA,0,0,0,0,0,-4.33333333333333
13,0,170,35,1,-1,3,0,30,-2,-519,0,3.43398720448515,NA,NA,-17.3,-0.0666666666666667,-35,-15570,-37.7692307692308
8,0,119,8,0,0,0,0,19,0,-1025,-3,2.99573227355399,NA,0,-53.9473684210526,0,0,-19475,-125.75
5,0,0,-43,2,-1,3,0,-27,-1,8,5,NA,2.19722457733622,-Inf,0,0,43,-216,-4
13,0,122,-28,0,0,0,0,0,-3,60,0,0,4.11087386417331,NA,0,0,0,0,4.38461538461539
12,0,98,14,0,0,0,0,3,0,-5,0,1.38629436111989,NA,0,-1.66666666666667,0,0,-15,-0.166666666666667
11,0,168,-8,0,-1,0,-3,-11,1,115,-1,NA,4.75359019110636,0.693147180559945,0,0,8,-1265,9.54545454545454
13,0,252,13,8,2,3,0,36,-1,728,0,3.61091791264422,6.59167373200866,-Inf,20.2222222222222,-0.0277777777777778,26,26208,58.6923076923077
12,1,5,-31,0,0,0,0,-1,0,-38,4,-Inf,NA,0,0,0,0,38,-3.25
13,0,0,0,0,0,0,0,2,0,-4,31,1.09861228866811,NA,0,-2,0,0,-8,-0.153846153846154
13,0,221,36,0,-3,0,-3,37,1,178,0,3.63758615972639,5.18738580584075,0.693147180559945,4.81081081081081,0.027027027027027,-108,6586,16.6153846153846
13,0,0,-21,0,-1,0,-3,-10,0,-6,-5,NA,NA,0,0,0,21,60,-1.23076923076923
13,0,0,0,0,0,0,0,0,0,-8,31,0,NA,0,0,0,0,0,-0.615384615384615
13,0,70,21,0,0,0,0,6,0,-173,30,1.94591014905531,NA,0,-28.8333333333333,0,0,-1038,-12.8461538461538
13,0,154,-2,0,0,0,0,25,1,-26,3,3.25809653802148,NA,0.693147180559945,-1.04,0.04,0,-650,0
12,0,61,-1,0,0,0,0,4,0,-29,-11,1.6094379124341,NA,0,-7.25,0,0,-116,-2.08333333333333
13,0,157,-2,2,2,3,3,80,-1,232,-2,4.39444915467244,5.4510384535657,-Inf,2.9,-0.0125,-4,18560,23.9230769230769
13,0,73,19,2,2,3,3,61,0,-67,-9,4.12713438504509,NA,0,-1.09836065573771,0,38,-4087,-0.461538461538462
10,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0
13,0,131,-4,0,0,0,0,48,0,-13,3,3.89182029811063,NA,0,-0.270833333333333,0,0,-624,2.69230769230769
13,0,0,-25,0,0,0,0,-2,0,0,-27,NA,0,0,0,0,0,0,-0.153846153846154
13,0,96,-11,0,0,0,0,19,0,-17,0,2.99573227355399,NA,0,-0.894736842105263,0,0,-323,0.153846153846154
13,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0
13,0,137,-9,0,-2,0,-3,22,2,43,0,3.13549421592915,3.78418963391826,1.09861228866811,1.95454545454545,0.0909090909090909,18,946,5.15384615384615
12,1,42,1,0,0,0,0,0,0,103,31,0,4.64439089914137,0,0,0,0,0,8.58333333333333
13,0,228,-2,3,-1,4,0.75,28,-2,-203,-5,3.36729582998647,NA,NA,-7.25,-0.0714285714285714,2,-5684,-13.6153846153846
12,0,133,-5,1,1,3,3,-6,0,923,2,NA,6.82871207164168,0,0,0,-5,-5538,76.4166666666667
12,0,77,10,0,0,0,0,4,0,-87,7,1.6094379124341,NA,0,-21.75,0,0,-348,-6.91666666666667
13,0,186,-2,3,2,3,0,3,-2,-36,0,1.38629436111989,NA,NA,-12,-0.666666666666667,-4,-108,-2.69230769230769
13,0,67,46,0,0,0,0,8,1,2,-29,2.19722457733622,1.09861228866811,0.693147180559945,0.25,0.125,0,16,0.846153846153846
13,0,160,-2,0,0,0,0,-24,-1,-64,-4,NA,NA,-Inf,0,0,0,1536,-6.84615384615385
12,1,9,9,1,1,3,3,2,0,-64,31,1.09861228866811,NA,0,-32,0,9,-128,-5.16666666666667
13,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0
13,0,125,-47,0,0,0,0,0,-7,-347,-2,0,NA,NA,0,0,0,0,-27.2307692307692
11,0,152,30,2,2,3,3,2,1,6,-1,1.09861228866811,1.94591014905531,0.693147180559945,3,0.5,60,12,0.818181818181818
13,0,53,-15,0,0,0,0,2,0,69,15,1.09861228866811,4.24849524204936,0,34.5,0,0,138,5.46153846153846
13,0,0,0,0,0,0,0,0,0,2,31,0,1.09861228866811,0,0,0,0,0,0.153846153846154
12,0,158,-20,1,0,3,0,-36,0,13,1,NA,2.63905732961526,0,0,0,0,-468,-1.91666666666667
12,0,120,-1,0,0,0,0,1,0,0,8,0.693147180559945,0,0,0,0,0,0,0.0833333333333333
12,0,57,8,0,0,0,0,10,0,-36,31,2.39789527279837,NA,0,-3.6,0,0,-360,-2.16666666666667
13,0,69,-1,0,0,0,0,5,0,24,-1,1.79175946922805,3.2188758248682,0,4.8,0,0,120,2.23076923076923
13,0,113,7,1,1,3,3,6,-1,130,10,1.94591014905531,4.87519732320115,-Inf,21.6666666666667,-0.166666666666667,7,780,10.3846153846154
13,0,142,-2,0,-2,0,-2.5,30,0,34,0,3.43398720448515,3.55534806148941,0,1.13333333333333,0,4,1020,4.92307692307692
13,0,127,-49,4,3,3,0,-4,0,47,-25,NA,3.87120101090789,0,0,0,-147,-188,3.30769230769231
13,0,151,-32,1,-1,3,0,42,-2,-286,0,3.76120011569356,NA,NA,-6.80952380952381,-0.0476190476190476,32,-12012,-18.9230769230769
13,1,20,-1,0,0,0,0,0,0,44,31,0,3.80666248977032,0,0,0,0,0,3.38461538461538
11,0,172,2,0,-9,0,-3,-31,2,134,-1,NA,4.90527477843843,1.09861228866811,0,0,-18,-4154,9.54545454545454
12,1,70,-8,0,0,0,0,-22,2,-25,-2,NA,NA,1.09861228866811,0,0,0,550,-3.75
12,0,76,14,1,-1,3,0,-7,0,-12,-7,NA,NA,0,0,0,-14,84,-1.58333333333333
12,1,26,-23,0,0,0,0,-2,0,-3,-17,NA,NA,0,0,0,0,6,-0.416666666666667
9,1,85,0,0,0,0,0,2,0,-12,1,1.09861228866811,NA,0,-6,0,0,-24,-1.11111111111111
13,0,90,11,0,0,0,0,5,0,37,23,1.79175946922805,3.63758615972639,0,7.4,0,0,185,3.23076923076923
12,1,67,21,0,0,0,0,-6,0,-81,2,NA,NA,0,0,0,0,486,-7.25
13,0,115,-3,0,0,0,0,-4,0,52,-3,NA,3.97029191355212,0,0,0,0,-208,3.69230769230769
12,0,102,-38,1,0,3,0,-11,-1,-46,3,NA,NA,-Inf,0,0,0,506,-4.83333333333333
12,0,87,13,0,-1,0,-2,-17,0,43,-4,NA,3.78418963391826,0,0,0,-13,-731,2.16666666666667
12,0,212,-14,4,-1,3,0,77,0,-27,-2,4.35670882668959,NA,0,-0.350649350649351,0,14,-2079,4.16666666666667
7,0,237,34,4,-1,3,0,56,2,233,0,4.04305126783455,5.4553211153577,1.09861228866811,4.16071428571429,0.0357142857142857,-34,13048,41.5714285714286
4,0,79,79,1,1,3,3,41,2,0,0,3.73766961828337,0,1.09861228866811,0,0.0487804878048781,79,0,10.75
10,0,129,22,0,0,0,0,97,0,172,-2,4.58496747867057,5.15329159449778,0,1.77319587628866,0,0,16684,26.9
12,0,85,47,1,1,3,3,29,1,-42,28,3.40119738166216,NA,0.693147180559945,-1.44827586206897,0.0344827586206897,47,-1218,-1
13,0,158,-13,0,0,0,0,-20,-7,130,0,NA,4.87519732320115,NA,0,0,0,-2600,7.92307692307692
12,0,149,16,2,0,3,0,-15,1,-1583,0,NA,NA,0.693147180559945,0,0,0,23745,-133.083333333333
13,1,110,-15,3,3,3,3,10,-1,-15,0,2.39789527279837,NA,-Inf,-1.5,-0.1,-45,-150,-0.461538461538462
12,1,205,0,0,-1,0,-2,46,1,-412,-1,3.85014760171006,NA,0.693147180559945,-8.95652173913044,0.0217391304347826,0,-18952,-30.4166666666667
12,0,148,-2,0,0,0,0,12,0,-229,0,2.56494935746154,NA,0,-19.0833333333333,0,0,-2748,-18.0833333333333
13,0,43,-25,0,0,0,0,-1,0,-1,24,-Inf,-Inf,0,0,0,0,1,-0.153846153846154
11,0,220,25,0,0,0,0,32,-3,180,0,3.49650756146648,5.19849703126583,NA,5.625,-0.09375,0,5760,19
12,0,158,40,1,1,3,3,28,1,-167,-1,3.36729582998647,NA,0.693147180559945,-5.96428571428571,0.0357142857142857,40,-4676,-11.5
11,0,105,-11,0,-1,0,-3,-17,0,72,-2,NA,4.29045944114839,0,0,0,11,-1224,5
11,0,48,-21,0,-1,0,-3,10,-1,-30,15,2.39789527279837,NA,-Inf,-3,-0.1,21,-300,-1.90909090909091
11,0,184,31,2,0,3,0.5,-13,1,-152,3,NA,NA,0.693147180559945,0,0,0,1976,-14.9090909090909
12,0,159,17,0,0,0,0,-14,-2,-1035,0,NA,NA,NA,0,0,0,14490,-87.5833333333333
12,0,163,26,7,3,3,0,43,3,-168,-1,3.78418963391826,NA,1.38629436111989,-3.90697674418605,0.0697674418604651,78,-7224,-10.1666666666667
11,0,125,1,0,0,0,0,62,3,-851,0,4.14313472639153,NA,1.38629436111989,-13.7258064516129,0.0483870967741935,0,-52762,-71.4545454545455
7,0,137,28,2,2,3,3,31,0,12,-1,3.46573590279973,2.56494935746154,0,0.387096774193548,0,56,372,6.14285714285714
13,0,217,-6,1,-1,4,0.5,2,2,6593,0,1.09861228866811,8.79391542363168,1.09861228866811,3296.5,1,6,13186,507.461538461538
13,0,98,7,0,0,0,0,16,0,8,-8,2.83321334405622,2.19722457733622,0,0.5,0,0,128,1.84615384615385
12,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0
12,0,206,16,1,1,3,3,41,0,-388,0,3.73766961828337,NA,0,-9.46341463414634,0,16,-15908,-28.9166666666667
11,0,68,0,0,0,0,0,8,0,-58,-11,2.19722457733622,NA,0,-7.25,0,0,-464,-4.54545454545455
13,0,164,9,0,0,0,0,-30,-3,102,0,NA,4.63472898822964,NA,0,0,0,-3060,5.30769230769231
12,0,98,-2,0,0,0,0,3,0,785,0,1.38629436111989,6.66695679242921,0,261.666666666667,0,0,2355,65.6666666666667
12,0,132,-9,0,0,0,0,8,3,-94,6,2.19722457733622,NA,1.38629436111989,-11.75,0.375,0,-752,-6.91666666666667
12,1,127,-7,2,2,2,2,54,0,82,-2,4.00733318523247,4.4188406077966,0,1.51851851851852,0,-14,4428,11.3333333333333
13,0,81,22,2,2,3,3,22,0,0,1,3.13549421592915,0,0,0,0,44,0,1.69230769230769
